ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
460,measured-agent-decision,1785818991773375,1785818991774832,1457,201,74969,1105758,113183,run-root-114487,false,false,true,true,1,0,2,0,0,0,0,
461,measured-agent-decision,1785818991816853,1785818991818859,2006,201,66077,1088760,101351,run-root-114488,false,false,true,true,1,0,2,0,0,0,0,
462,measured-agent-decision,1785818991860331,1785818991861958,1627,201,66383,1089127,98139,run-root-114489,false,false,true,true,1,0,2,0,0,0,0,
463,measured-agent-decision,1785818991903809,1785818991905923,2114,201,55740,1124717,122526,run-root-114490,false,false,true,true,1,0,2,1,1,1,1,
464,measured-agent-decision,1785818991947288,1785818991948790,1502,201,67879,1099051,136402,run-root-114491,false,false,true,true,1,0,2,1,1,1,1,
465,measured-agent-decision,1785818991990766,1785818991992057,1291,201,68086,1124941,130633,run-root-114492,false,false,true,true,1,0,2,1,1,1,1,
466,measured-agent-decision,1785818992034244,1785818992035722,1478,201,73339,1099071,91078,run-root-114493,false,false,true,true,1,0,2,0,0,0,0,
467,measured-agent-decision,1785818992077722,1785818992078796,1074,201,79878,142348,103963,run-root-114494,false,false,true,true,1,0,2,0,0,0,0,
468,measured-agent-decision,1785818992121201,1785818992123045,1844,201,72933,133282,104120,run-root-114495,false,false,true,true,1,0,2,0,0,0,0,
469,measured-agent-decision,1785818992164679,1785818992165707,1028,201,63373,1097196,86990,run-root-114496,false,false,true,true,1,0,2,0,0,0,0,
470,measured-agent-decision,1785818992208157,1785818992209660,1503,201,143394,1193017,181437,run-root-114498,false,false,true,true,1,0,2,0,0,0,0,
471,measured-agent-decision,1785818992251635,1785818992253199,1564,201,66430,1092996,115878,run-root-114497,false,false,true,true,1,0,2,0,0,0,0,
472,measured-agent-decision,1785818992295114,1785818992296637,1523,201,69788,1124742,112285,run-root-114499,false,false,true,true,1,0,2,0,0,0,0,
473,measured-agent-decision,1785818992338592,1785818992339438,846,201,55284,1089992,87310,run-root-114500,false,false,true,true,1,0,2,0,0,0,0,
474,measured-agent-decision,1785818992382070,1785818992383511,1441,201,77347,1098639,103787,run-root-114501,false,false,true,true,1,0,2,0,0,0,0,
475,measured-agent-decision,1785818992425548,1785818992426889,1341,201,66975,1088610,86709,run-root-114502,false,false,true,true,1,0,2,0,0,0,0,
476,measured-agent-decision,1785818992469027,1785818992471013,1986,201,77747,144180,122902,run-root-114503,false,false,true,true,1,0,2,0,0,0,0,
477,measured-agent-decision,1785818992512505,1785818992513926,1421,201,63395,123999,92651,run-root-114504,false,false,true,true,1,0,2,0,0,0,0,
478,measured-agent-decision,1785818992555983,1785818992557843,1860,201,70426,1098848,182239,run-root-114505,false,false,true,true,1,0,2,1,0,0,0,
479,measured-agent-decision,1785818992599462,1785818992600459,997,201,55831,1098779,136331,run-root-114506,false,false,true,true,1,0,2,1,0,0,0,
480,measured-agent-decision,1785818992642940,1785818992644867,1927,201,68245,1094965,106818,run-root-114507,false,false,true,true,1,0,2,1,0,0,0,
481,measured-agent-decision,1785818992686418,1785818992687714,1296,201,48391,1072246,96359,run-root-114508,false,false,true,true,1,0,2,1,0,0,0,
482,measured-agent-decision,1785818992729896,1785818992731677,1781,201,53054,1078698,90553,run-root-114509,false,false,true,true,1,0,2,1,0,0,0,
483,measured-agent-decision,1785818992773375,1785818992774242,867,201,72271,1097446,164962,run-root-114510,false,false,true,true,1,0,2,1,0,0,0,
484,measured-agent-decision,1785818992816853,1785818992818310,1457,201,72024,1096371,121004,run-root-114511,false,false,true,true,1,0,2,1,0,0,0,
485,measured-agent-decision,1785818992860331,1785818992861214,883,201,53153,1080784,94979,run-root-114512,false,false,true,true,1,0,2,1,0,0,0,
486,measured-agent-decision,1785818992903809,1785818992905433,1624,201,66754,1091407,135061,run-root-114513,false,false,true,true,1,0,2,1,0,0,0,
